frame,time_sec,player_id,team,player_x,player_y,speed_mps,ball_x,ball_y,occluded
6420,214.214,P04,TEAM_A,16.189,12.707,0.0,,,False
6432,214.614,P04,TEAM_A,15.67,12.737,0.0,,,False
6444,215.015,P04,TEAM_A,15.158,12.876,0.0,,,False
6456,215.415,P04,TEAM_A,14.741,13.051,3.291,,,False
6468,215.816,P04,TEAM_A,14.455,13.464,0.0,,,False
6480,216.216,P04,TEAM_A,14.508,13.667,0.0,,,False
6492,216.616,P04,TEAM_A,14.374,13.807,0.0,,,False
6504,217.017,P04,TEAM_A,13.062,13.433,0.0,,,False
6516,217.417,P04,TEAM_A,12.002,13.556,3.937,,,False
6528,217.818,P04,TEAM_A,10.63,12.93,6.238,,,False
6540,218.218,P04,TEAM_A,9.503,11.891,5.352,,,False
6552,218.618,P04,TEAM_A,9.159,10.67,0.0,,,False
6564,219.019,P04,TEAM_A,9.916,9.341,6.455,,,False
6576,219.419,P04,TEAM_A,11.641,7.325,0.0,,,False
6588,219.82,P04,TEAM_A,12.809,5.943,2.705,,,False
6600,220.22,P04,TEAM_A,11.683,5.47,3.018,11.683,5.47,False
6612,220.62,P04,TEAM_A,10.99,4.333,3.757,,,False
6624,221.021,P04,TEAM_A,11.534,3.26,0.0,11.534,3.26,False
6636,221.421,P04,TEAM_A,11.602,3.292,3.553,,,False
6648,221.822,P04,TEAM_A,12.089,4.391,4.492,,,False
6660,222.222,P04,TEAM_A,10.962,5.808,0.0,,,False
6672,222.622,P04,TEAM_A,9.802,7.684,6.191,9.802,7.684,False
6795,226.727,P07,TEAM_B,29.235,7.147,0.0,,,False
6807,227.127,P07,TEAM_B,28.396,6.889,2.816,,,False
6819,227.527,P07,TEAM_B,27.372,7.154,3.139,,,False
6831,227.928,P07,TEAM_B,26.357,7.882,3.359,,,False
6843,228.328,P07,TEAM_B,25.509,8.187,0.0,,,False
6855,228.728,P07,TEAM_B,25.195,9.05,0.0,,,False
6867,229.129,P07,TEAM_B,24.775,9.195,0.0,,,False
6879,229.529,P07,TEAM_B,24.361,9.683,0.0,,,False
6891,229.93,P07,TEAM_B,23.934,9.726,0.0,,,False
6903,230.33,P07,TEAM_B,23.373,9.957,2.493,,,False
6915,230.731,P07,TEAM_B,22.319,10.036,2.599,,,False
6927,231.131,P07,TEAM_B,21.438,10.458,3.201,,,False
6939,231.531,P07,TEAM_B,20.38,10.14,3.046,,,False
6951,231.932,P07,TEAM_B,19.065,10.336,4.02,,,False
6963,232.332,P07,TEAM_B,17.475,10.716,4.911,,,False
6975,232.733,P07,TEAM_B,16.126,10.718,3.2,,,False
6987,233.133,P07,TEAM_B,14.744,10.665,3.218,,,False
6999,233.533,P07,TEAM_B,14.297,10.449,7.651,,,False
7011,233.934,P07,TEAM_B,12.797,10.043,0.0,,,False
7023,234.334,P07,TEAM_B,10.301,10.181,7.05,,,False
7035,234.734,P07,TEAM_B,7.998,10.907,0.0,,,False
7047,235.135,P07,TEAM_B,5.921,11.315,5.676,,,False
7059,235.535,P07,TEAM_B,4.851,12.447,4.667,,,True
7077,236.136,P07,TEAM_B,3.256,14.227,0.0,,,True
7097,236.803,P07,TEAM_B,4.758,9.602,6.479,,,False
7109,237.204,P07,TEAM_B,5.485,8.532,2.593,,,False
7139,238.205,P07,TEAM_B,5.931,7.625,2.952,,,False
7151,238.605,P07,TEAM_B,5.532,7.728,0.0,,,True
7163,239.005,P07,TEAM_B,5.061,7.571,0.0,,,False
7175,239.406,P07,TEAM_B,4.422,7.706,0.0,,,False
7187,239.806,P07,TEAM_B,4.056,8.028,0.0,,,False
7199,240.207,P07,TEAM_B,3.73,8.515,0.0,,,False
7211,240.607,P07,TEAM_B,3.417,8.971,0.0,,,False
7223,241.007,P07,TEAM_B,3.227,9.029,0.0,,,False
7235,241.408,P07,TEAM_B,3.276,8.929,0.0,,,False
7247,241.808,P07,TEAM_B,3.335,8.65,0.0,,,False
7259,242.209,P07,TEAM_B,3.117,8.34,0.0,,,False
7271,242.609,P07,TEAM_B,3.136,7.915,0.0,,,False
7474,249.382,P04,TEAM_A,1.704,8.006,0.0,,,False
7489,249.883,P04,TEAM_A,1.736,7.96,0.0,,,False
7533,251.351,P04,TEAM_A,2.125,8.186,0.0,,,False
7545,251.751,P04,TEAM_A,2.512,8.721,0.0,,,False
7557,252.152,P04,TEAM_A,3.081,9.36,0.0,,,False
7569,252.552,P04,TEAM_A,3.107,10.254,2.732,,,True
7581,252.953,P04,TEAM_A,3.551,10.959,5.599,,,False
7593,253.353,P04,TEAM_A,3.431,11.898,0.0,,,False
7605,253.754,P04,TEAM_A,3.887,12.368,0.0,,,False
7617,254.154,P04,TEAM_A,4.931,11.651,3.05,,,False
7629,254.554,P04,TEAM_A,6.39,11.833,4.176,,,False
7641,254.955,P04,TEAM_A,8.575,11.27,4.357,,,False
7653,255.355,P04,TEAM_A,10.852,10.199,0.0,,,False
7665,255.756,P04,TEAM_A,13.047,9.075,8.265,,,False
7677,256.156,P04,TEAM_A,14.798,7.964,4.616,,,False
7689,256.556,P04,TEAM_A,17.244,6.452,0.0,,,False
7701,256.957,P04,TEAM_A,19.489,5.259,5.274,,,False
7713,257.357,P04,TEAM_A,21.481,3.697,6.851,,,False
7725,257.757,P04,TEAM_A,23.217,2.352,5.92,,,False
7737,258.158,P04,TEAM_A,24.836,1.39,5.051,,,False
7749,258.558,P04,TEAM_A,26.169,1.102,3.355,,,False
7761,258.959,P04,TEAM_A,26.976,1.071,0.0,,,False
7773,259.359,P04,TEAM_A,27.062,0.881,0.0,,,False
7773,259.359,P06,TEAM_B,10.592,13.705,0.0,,,False
7785,259.76,P04,TEAM_A,26.969,0.566,2.468,,,False
7785,259.76,P06,TEAM_B,9.875,14.228,0.0,,,False
7797,260.16,P04,TEAM_A,26.617,0.455,2.799,,,False
7797,260.16,P06,TEAM_B,9.973,14.871,0.0,,,False
7809,260.56,P04,TEAM_A,26.737,0.553,0.0,,,False
7809,260.56,P06,TEAM_B,10.523,15.434,0.0,,,False
7821,260.961,P04,TEAM_A,26.181,0.488,0.0,,,False
7821,260.961,P06,TEAM_B,11.217,15.665,0.0,,,False
7833,261.361,P04,TEAM_A,25.39,0.266,0.0,,,False
7833,261.361,P06,TEAM_B,11.951,15.041,6.907,,,False
7845,261.762,P04,TEAM_A,24.89,0.296,0.0,24.89,0.296,False
7845,261.762,P06,TEAM_B,12.25,14.295,5.017,,,False
7857,262.162,P04,TEAM_A,24.03,0.697,0.0,,,False
7857,262.162,P06,TEAM_B,12.443,13.109,2.53,,,False
7869,262.562,P04,TEAM_A,23.32,0.718,0.0,,,False
7869,262.562,P06,TEAM_B,11.564,11.716,0.0,,,False
7881,262.963,P04,TEAM_A,23.207,1.698,3.063,23.207,1.698,False
7881,262.963,P06,TEAM_B,12.111,9.933,5.211,,,False
7893,263.363,P04,TEAM_A,23.01,2.996,3.98,,,False
7898,263.53,P06,TEAM_B,11.651,8.376,3.924,,,False
7905,263.764,P04,TEAM_A,22.82,4.211,0.0,,,False
7910,263.93,P06,TEAM_B,11.163,7.896,0.0,,,False
7917,264.164,P04,TEAM_A,21.834,4.47,2.534,,,False
7922,264.331,P06,TEAM_B,11.208,7.247,0.0,,,False
7929,264.564,P04,TEAM_A,20.492,4.136,4.498,,,False
7934,264.731,P06,TEAM_B,11.577,6.516,0.0,,,False
7941,264.965,P04,TEAM_A,19.103,3.857,2.697,,,False
7953,265.365,P04,TEAM_A,18.11,5.463,5.333,,,False
7954,265.398,P06,TEAM_B,11.537,6.096,0.0,,,False
7965,265.766,P04,TEAM_A,17.708,7.596,0.0,,,False
7966,265.799,P06,TEAM_B,11.527,6.228,0.0,,,False
7978,266.199,P04,TEAM_A,17.497,10.344,7.183,,,False
7978,266.199,P06,TEAM_B,11.702,6.287,0.0,,,False
7990,266.6,P04,TEAM_A,17.222,12.406,3.22,,,False
7990,266.6,P06,TEAM_B,12.705,6.126,0.0,,,False
8002,267.0,P04,TEAM_A,15.803,14.626,7.411,,,False
8002,267.0,P06,TEAM_B,13.81,6.33,0.0,,,False
8015,267.434,P04,TEAM_A,13.413,16.523,0.0,,,False
8021,267.634,P06,TEAM_B,13.563,7.573,4.17,,,False
8027,267.834,P04,TEAM_A,11.055,17.697,7.985,,,False
8033,268.034,P06,TEAM_B,13.03,8.258,0.0,,,False
8039,268.235,P04,TEAM_A,8.971,18.736,0.0,,,False
8045,268.435,P06,TEAM_B,11.92,8.034,0.0,,,False
8051,268.635,P04,TEAM_A,6.495,19.196,0.0,,,True
8057,268.835,P06,TEAM_B,10.717,8.115,0.0,,,False
8069,269.236,P06,TEAM_B,9.479,8.518,3.642,,,False
8081,269.636,P06,TEAM_B,8.919,8.597,0.0,,,False
8094,270.07,P06,TEAM_B,7.873,8.86,3.12,,,False
8106,270.47,P06,TEAM_B,7.835,8.493,0.0,,,False
8118,270.871,P06,TEAM_B,7.543,7.868,3.27,,,False
8130,271.271,P06,TEAM_B,7.964,6.9,4.822,,,False
8142,271.671,P06,TEAM_B,8.395,5.994,2.786,,,False
8154,272.072,P06,TEAM_B,8.943,5.149,2.89,,,False
8166,272.472,P06,TEAM_B,9.074,4.364,0.0,,,False
8178,272.873,P06,TEAM_B,9.239,3.504,3.13,,,False
8190,273.273,P06,TEAM_B,9.613,2.772,0.0,,,False
8202,273.673,P06,TEAM_B,9.344,2.122,0.0,,,False
8214,274.074,P06,TEAM_B,9.202,1.785,0.0,,,False
8226,274.474,P06,TEAM_B,8.708,1.297,0.0,,,False
8238,274.875,P06,TEAM_B,8.321,1.066,0.0,,,False
8250,275.275,P06,TEAM_B,7.622,0.686,0.0,,,False
8262,275.675,P06,TEAM_B,7.098,0.648,0.0,,,False
8274,276.076,P06,TEAM_B,6.592,0.794,0.0,,,False
8286,276.476,P06,TEAM_B,5.987,0.704,3.259,,,False
8298,276.877,P06,TEAM_B,5.373,0.753,0.0,,,False
8310,277.277,P06,TEAM_B,5.111,0.761,0.0,,,False
8322,277.677,P06,TEAM_B,4.652,0.611,0.0,,,False
8334,278.078,P06,TEAM_B,4.6,0.558,0.0,,,False
8346,278.478,P06,TEAM_B,4.73,0.545,0.0,,,False
8358,278.879,P06,TEAM_B,4.941,0.598,2.979,,,False
8370,279.279,P06,TEAM_B,5.31,0.635,0.0,,,False
8382,279.679,P06,TEAM_B,6.019,0.883,0.0,,,False
8394,280.08,P06,TEAM_B,7.082,1.035,2.96,,,False
8406,280.48,P06,TEAM_B,8.369,1.207,0.0,,,False
8418,280.881,P06,TEAM_B,11.456,1.098,7.871,,,False
8430,281.281,P06,TEAM_B,13.191,0.605,0.0,,,False
8442,281.681,P06,TEAM_B,12.914,0.673,0.0,,,False
8454,282.082,P06,TEAM_B,12.229,0.981,0.0,,,False
8466,282.482,P06,TEAM_B,11.154,1.131,0.0,,,False
8479,282.916,P06,TEAM_B,10.402,1.785,3.003,,,False
8491,283.316,P06,TEAM_B,10.225,2.211,0.0,,,False
8503,283.717,P06,TEAM_B,9.948,2.011,3.136,9.948,2.011,False
8515,284.117,P06,TEAM_B,9.877,2.0,0.0,,,False
8527,284.518,P06,TEAM_B,10.646,1.89,3.542,10.646,1.89,False
8539,284.918,P06,TEAM_B,10.621,1.695,0.0,,,False
8551,285.318,P06,TEAM_B,10.285,1.622,0.0,,,False
8552,285.352,P07,TEAM_B,29.139,2.95,2.441,,,False
8563,285.719,P06,TEAM_B,10.291,1.644,0.0,,,False
8564,285.752,P07,TEAM_B,29.067,2.189,3.478,,,True
8575,286.119,P06,TEAM_B,10.607,1.693,0.0,,,False
8576,286.153,P07,TEAM_B,28.738,1.665,2.627,,,False
8587,286.52,P06,TEAM_B,10.63,2.123,3.081,,,False
8588,286.553,P07,TEAM_B,28.399,1.282,3.846,,,False
8591,286.653,P08,TEAM_B,24.688,3.344,0.0,,,True
8599,286.92,P06,TEAM_B,10.962,2.278,0.0,,,False
8600,286.953,P07,TEAM_B,27.744,1.077,0.0,,,False
8611,287.32,P06,TEAM_B,11.358,2.708,2.746,,,False
8612,287.354,P07,TEAM_B,26.676,0.78,0.0,,,False
8618,287.554,P08,TEAM_B,23.633,4.068,3.08,,,False
8623,287.721,P06,TEAM_B,11.882,3.054,0.0,,,False
8624,287.754,P07,TEAM_B,26.383,0.466,0.0,,,False
8630,287.954,P08,TEAM_B,22.273,4.592,4.189,,,False
8635,288.121,P06,TEAM_B,12.429,3.189,0.0,,,False
8636,288.155,P07,TEAM_B,25.32,0.333,0.0,,,False
8642,288.355,P08,TEAM_B,20.988,5.043,2.914,,,False
8647,288.522,P06,TEAM_B,11.983,3.72,0.0,,,False
8648,288.555,P07,TEAM_B,24.463,0.421,2.982,,,False
8654,288.755,P08,TEAM_B,20.154,5.616,0.0,,,False
8659,288.922,P06,TEAM_B,11.913,3.953,0.0,,,False
8660,288.955,P07,TEAM_B,23.46,0.917,0.0,,,False
8666,289.156,P08,TEAM_B,19.654,6.639,0.0,,,False
8671,289.322,P06,TEAM_B,11.41,4.533,0.0,,,False
8672,289.356,P07,TEAM_B,22.569,1.363,3.2,,,False
8678,289.556,P08,TEAM_B,19.536,7.382,0.0,,,False
8683,289.723,P06,TEAM_B,11.184,4.626,0.0,,,False
8684,289.756,P07,TEAM_B,21.767,1.886,0.0,,,False
8690,289.956,P08,TEAM_B,19.358,7.968,2.534,,,False
8695,290.123,P06,TEAM_B,10.989,4.845,0.0,,,False
8696,290.157,P07,TEAM_B,21.062,2.405,2.547,,,False
8702,290.357,P08,TEAM_B,19.193,8.229,0.0,,,False
8707,290.524,P06,TEAM_B,10.945,4.849,0.0,,,False
8708,290.557,P07,TEAM_B,20.498,2.521,0.0,,,False
8714,290.757,P08,TEAM_B,19.308,8.358,0.0,,,False
8719,290.924,P06,TEAM_B,11.384,4.548,0.0,,,False
8720,290.957,P07,TEAM_B,19.936,2.77,0.0,,,False
8726,291.158,P08,TEAM_B,19.676,8.554,0.0,,,False
8731,291.324,P06,TEAM_B,11.995,3.948,0.0,,,False
8732,291.358,P07,TEAM_B,19.438,2.988,0.0,,,False
8738,291.558,P08,TEAM_B,20.18,8.535,0.0,,,False
8743,291.725,P06,TEAM_B,12.653,3.801,0.0,,,False
8744,291.758,P07,TEAM_B,19.02,2.903,0.0,,,False
8750,291.958,P08,TEAM_B,20.616,8.839,0.0,,,False
8756,292.159,P06,TEAM_B,13.354,3.418,0.0,,,False
8756,292.159,P07,TEAM_B,18.763,3.468,0.0,,,False
8762,292.359,P08,TEAM_B,21.055,9.287,0.0,,,False
8768,292.559,P06,TEAM_B,14.106,3.47,3.418,,,False
8768,292.559,P07,TEAM_B,19.155,3.75,0.0,,,False
8774,292.759,P08,TEAM_B,21.451,9.531,0.0,,,False
8780,292.959,P06,TEAM_B,14.243,3.529,0.0,,,False
8780,292.959,P07,TEAM_B,19.481,4.196,2.548,,,False
8786,293.16,P08,TEAM_B,21.779,10.222,0.0,,,False
8792,293.36,P06,TEAM_B,14.697,3.586,0.0,,,False
8792,293.36,P07,TEAM_B,19.919,4.607,0.0,,,False
8798,293.56,P08,TEAM_B,21.921,10.442,0.0,,,False
8804,293.76,P06,TEAM_B,15.263,3.661,0.0,,,False
8804,293.76,P07,TEAM_B,20.481,4.802,0.0,,,False
8810,293.96,P08,TEAM_B,21.704,11.245,0.0,,,False
8816,294.161,P06,TEAM_B,15.428,3.626,0.0,,,False
8816,294.161,P07,TEAM_B,20.861,5.401,0.0,,,False
8822,294.361,P08,TEAM_B,21.603,11.289,0.0,,,False
8828,294.561,P06,TEAM_B,15.566,3.774,0.0,,,False
8828,294.561,P07,TEAM_B,21.266,5.845,0.0,,,False
8834,294.761,P08,TEAM_B,21.536,12.345,0.0,,,False
8840,294.961,P06,TEAM_B,15.222,4.266,0.0,,,False
8840,294.961,P07,TEAM_B,21.342,6.56,0.0,,,False
8846,295.162,P08,TEAM_B,21.519,13.513,0.0,,,False
8852,295.362,P06,TEAM_B,14.674,5.09,0.0,,,False
8852,295.362,P07,TEAM_B,21.322,7.229,2.46,,,False
8858,295.562,P08,TEAM_B,21.52,14.365,3.934,,,False
8864,295.762,P06,TEAM_B,14.037,6.152,4.989,,,False
8864,295.762,P07,TEAM_B,21.095,7.604,0.0,,,False
8870,295.962,P08,TEAM_B,21.331,15.139,0.0,,,False
8876,296.163,P06,TEAM_B,13.902,7.179,3.813,,,False
8876,296.163,P07,TEAM_B,20.255,8.757,2.734,,,False
8882,296.363,P08,TEAM_B,21.284,15.96,0.0,,,False
8888,296.563,P06,TEAM_B,13.901,8.602,2.944,,,False
8888,296.563,P07,TEAM_B,19.21,10.116,4.697,,,False
8894,296.763,P08,TEAM_B,20.698,16.846,0.0,,,False
8900,296.963,P06,TEAM_B,13.052,11.248,7.813,,,False
8900,296.963,P07,TEAM_B,18.18,10.817,5.955,,,False
8906,297.164,P08,TEAM_B,19.977,17.738,3.41,,,False
8912,297.364,P06,TEAM_B,11.755,13.158,5.518,,,False
8912,297.364,P07,TEAM_B,17.118,11.402,0.0,,,False
8924,297.764,P06,TEAM_B,10.518,15.088,4.447,,,False
8924,297.764,P07,TEAM_B,15.882,11.503,2.788,,,False
8936,298.165,P06,TEAM_B,9.694,16.263,2.51,,,False
8936,298.165,P07,TEAM_B,15.046,11.038,0.0,,,False
8948,298.565,P06,TEAM_B,8.559,16.538,0.0,,,False
8948,298.565,P07,TEAM_B,14.451,10.574,0.0,,,False
8960,298.965,P06,TEAM_B,7.855,15.968,0.0,,,False
8960,298.965,P07,TEAM_B,14.227,9.546,7.975,,,False
8972,299.366,P06,TEAM_B,7.719,15.884,0.0,,,False
8972,299.366,P07,TEAM_B,14.926,7.778,4.794,14.926,7.778,False
8984,299.766,P06,TEAM_B,7.632,15.725,0.0,,,False
8984,299.766,P07,TEAM_B,13.356,6.556,5.112,,,False
8996,300.167,P06,TEAM_B,7.638,15.632,0.0,,,False
8996,300.167,P07,TEAM_B,11.223,6.762,4.599,,,False
9008,300.567,P04,TEAM_A,8.523,9.423,4.128,,,True
9008,300.567,P06,TEAM_B,7.785,15.773,0.0,,,False
9008,300.567,P07,TEAM_B,9.615,7.747,3.893,,,True
9020,300.967,P04,TEAM_A,9.553,8.746,0.0,,,False
9020,300.967,P06,TEAM_B,8.849,15.851,4.996,,,False
9028,301.234,P07,TEAM_B,7.774,8.34,2.449,,,True
9032,301.368,P04,TEAM_A,9.887,7.507,3.532,,,False
9032,301.368,P06,TEAM_B,8.943,16.989,4.473,,,True
9044,301.768,P04,TEAM_A,10.305,7.242,3.091,,,False
9044,301.768,P06,TEAM_B,9.156,17.106,0.0,,,False
9056,302.169,P04,TEAM_A,11.118,7.165,0.0,,,False
9056,302.169,P06,TEAM_B,9.37,17.006,0.0,,,False
9068,302.569,P04,TEAM_A,11.518,8.126,0.0,,,False
9068,302.569,P06,TEAM_B,9.518,17.046,0.0,,,False
9080,302.969,P04,TEAM_A,11.103,9.275,5.431,,,False
9080,302.969,P06,TEAM_B,9.374,16.629,0.0,,,False
9092,303.37,P04,TEAM_A,9.217,10.364,3.573,,,False
9092,303.37,P06,TEAM_B,8.911,15.214,6.665,,,False
9104,303.77,P04,TEAM_A,8.889,11.395,0.0,,,True
9104,303.77,P06,TEAM_B,9.024,13.007,5.109,,,True
9317,310.877,P04,TEAM_A,3.851,10.255,0.0,,,True
9329,311.278,P04,TEAM_A,4.803,10.104,0.0,,,False
9341,311.678,P04,TEAM_A,5.458,10.461,0.0,,,False
9353,312.078,P04,TEAM_A,5.874,10.849,0.0,,,False
9365,312.479,P04,TEAM_A,6.898,10.621,0.0,,,False
9377,312.879,P04,TEAM_A,7.461,10.942,3.629,,,False
9389,313.28,P04,TEAM_A,7.928,11.2,3.174,,,False
9401,313.68,P04,TEAM_A,8.307,11.518,2.707,,,False
9413,314.08,P04,TEAM_A,8.705,11.405,0.0,,,False
9425,314.481,P04,TEAM_A,8.966,11.37,0.0,,,False
9437,314.881,P04,TEAM_A,9.345,11.364,0.0,,,False
9449,315.282,P04,TEAM_A,9.665,11.311,0.0,,,False
9455,315.482,P07,TEAM_B,19.069,4.351,2.731,,,False
9461,315.682,P04,TEAM_A,9.802,11.482,0.0,,,False
9467,315.882,P07,TEAM_B,19.865,5.223,4.122,,,False
9473,316.082,P04,TEAM_A,10.086,11.288,0.0,,,False
9484,316.449,P07,TEAM_B,21.091,5.858,3.554,,,False
9485,316.483,P04,TEAM_A,10.034,10.79,2.405,,,False
9496,316.85,P07,TEAM_B,22.031,6.022,0.0,,,False
9497,316.883,P04,TEAM_A,9.869,10.157,0.0,,,False
9509,317.284,P04,TEAM_A,9.527,10.121,0.0,,,False
9521,317.684,P04,TEAM_A,9.498,9.904,0.0,,,False
9533,318.084,P04,TEAM_A,9.893,9.327,0.0,,,False
9539,318.285,P07,TEAM_B,25.549,7.254,2.537,,,True
9545,318.485,P04,TEAM_A,10.69,9.0,0.0,,,False
9552,318.718,P07,TEAM_B,26.234,8.062,2.616,,,False
9557,318.885,P04,TEAM_A,11.792,8.991,3.185,,,False
9564,319.119,P07,TEAM_B,26.046,8.04,0.0,,,False
9569,319.286,P04,TEAM_A,12.699,9.161,2.863,,,False
9576,319.519,P07,TEAM_B,26.023,8.552,0.0,,,False
9581,319.686,P04,TEAM_A,13.987,8.616,3.852,,,False
9588,319.92,P07,TEAM_B,26.18,9.743,0.0,,,True
9593,320.086,P04,TEAM_A,13.182,8.408,4.264,,,False
9605,320.487,P04,TEAM_A,12.919,7.739,4.158,,,False
9605,320.487,P07,TEAM_B,27.031,11.288,3.167,,,False
9617,320.887,P04,TEAM_A,12.483,7.626,0.0,12.483,7.626,False
9617,320.887,P07,TEAM_B,27.38,12.785,4.334,,,False
9629,321.288,P04,TEAM_A,12.194,7.632,0.0,,,False
9629,321.288,P07,TEAM_B,27.174,14.049,7.943,,,True
9641,321.688,P04,TEAM_A,12.078,7.928,0.0,,,False
9641,321.688,P07,TEAM_B,27.127,15.099,2.731,,,False
9653,322.088,P04,TEAM_A,12.282,8.066,0.0,,,False
9653,322.088,P07,TEAM_B,27.121,16.187,3.365,,,False
9665,322.489,P04,TEAM_A,13.098,6.584,7.474,,,False
9665,322.489,P07,TEAM_B,27.288,17.074,3.185,,,False
9677,322.889,P07,TEAM_B,27.462,17.919,0.0,,,False
9678,322.923,P04,TEAM_A,14.621,5.099,4.766,,,False
9689,323.29,P07,TEAM_B,27.55,18.359,0.0,27.55,18.359,False
9690,323.323,P04,TEAM_A,16.945,3.785,5.796,,,False
9701,323.69,P07,TEAM_B,28.355,18.703,0.0,,,False
9702,323.723,P04,TEAM_A,18.405,2.335,2.927,18.405,2.335,False
9713,324.09,P07,TEAM_B,29.311,19.416,3.521,,,False
9714,324.124,P04,TEAM_A,19.125,1.563,0.0,,,False
9725,324.491,P07,TEAM_B,30.08,19.715,0.0,30.08,19.715,False
9726,324.524,P04,TEAM_A,19.556,0.392,0.0,,,False
9737,324.891,P07,TEAM_B,30.842,19.902,0.0,30.842,19.902,False
9738,324.925,P04,TEAM_A,19.272,0.567,0.0,,,False
9749,325.292,P07,TEAM_B,31.111,19.903,0.0,,,False
9750,325.325,P04,TEAM_A,19.089,0.782,0.0,,,False
9759,325.625,P08,TEAM_B,34.82,1.858,0.0,,,False
9761,325.692,P07,TEAM_B,31.139,19.974,0.0,,,False
9762,325.725,P04,TEAM_A,18.297,2.005,5.288,,,False
9771,326.026,P08,TEAM_B,33.488,1.66,5.58,,,False
9773,326.092,P07,TEAM_B,30.81,19.8,0.0,,,False
9774,326.126,P04,TEAM_A,17.406,2.693,5.075,,,False
9783,326.426,P08,TEAM_B,31.881,1.793,4.876,,,False
9785,326.493,P07,TEAM_B,30.015,19.746,2.443,,,False
9786,326.526,P04,TEAM_A,15.702,3.896,2.467,,,False
9795,326.827,P08,TEAM_B,30.619,1.669,0.0,,,False
9797,326.893,P07,TEAM_B,28.396,19.804,4.671,,,False
9798,326.927,P04,TEAM_A,13.587,4.274,3.479,,,False
9807,327.227,P08,TEAM_B,29.164,1.579,3.91,,,False
9809,327.294,P07,TEAM_B,26.638,19.852,4.047,,,False
9810,327.327,P04,TEAM_A,12.668,5.097,0.0,,,False
9819,327.627,P08,TEAM_B,27.199,1.311,6.87,,,False
9821,327.694,P07,TEAM_B,25.147,19.807,2.977,,,False
9822,327.727,P04,TEAM_A,12.798,5.472,0.0,,,False
9831,328.028,P08,TEAM_B,26.871,1.625,2.531,,,False
9833,328.094,P07,TEAM_B,24.083,19.831,3.096,,,False
9834,328.128,P04,TEAM_A,13.142,5.956,0.0,,,False
9843,328.428,P08,TEAM_B,25.928,1.778,0.0,,,False
9845,328.495,P07,TEAM_B,23.562,19.969,0.0,,,False
9846,328.528,P04,TEAM_A,13.238,6.388,0.0,,,False
9855,328.829,P08,TEAM_B,25.13,2.15,0.0,,,False
9857,328.895,P07,TEAM_B,22.937,19.817,0.0,,,False
9858,328.929,P04,TEAM_A,12.916,6.908,2.594,,,False
9867,329.229,P08,TEAM_B,24.568,2.446,0.0,,,False
9869,329.296,P07,TEAM_B,22.239,19.786,0.0,,,False
9870,329.329,P04,TEAM_A,12.561,7.323,0.0,,,False
9879,329.629,P08,TEAM_B,23.929,3.065,0.0,,,False
9881,329.696,P07,TEAM_B,21.471,19.729,0.0,,,False
9882,329.729,P04,TEAM_A,11.611,7.52,3.971,,,False
9891,330.03,P08,TEAM_B,23.479,3.419,0.0,,,False
9893,330.096,P07,TEAM_B,20.624,19.551,0.0,,,False
9894,330.13,P04,TEAM_A,10.833,7.89,0.0,,,True
9903,330.43,P08,TEAM_B,22.991,3.988,2.582,,,False
9905,330.497,P07,TEAM_B,19.739,19.413,3.1,,,False
9906,330.53,P04,TEAM_A,9.8,8.352,4.283,,,False
9915,330.831,P08,TEAM_B,22.456,4.28,0.0,,,False
9917,330.897,P07,TEAM_B,18.951,19.337,2.636,,,False
9918,330.931,P04,TEAM_A,9.181,8.563,0.0,,,False
9927,331.231,P08,TEAM_B,21.968,4.527,0.0,,,False
9929,331.298,P07,TEAM_B,18.12,19.244,2.466,,,False
9930,331.331,P04,TEAM_A,8.697,8.736,0.0,,,False
9939,331.631,P08,TEAM_B,21.471,4.735,0.0,,,False
9941,331.698,P07,TEAM_B,17.386,18.743,2.678,,,False
9942,331.731,P04,TEAM_A,7.874,8.986,0.0,,,False
9951,332.032,P08,TEAM_B,21.189,4.345,0.0,,,False
9953,332.098,P07,TEAM_B,16.758,18.547,0.0,,,False
9954,332.132,P04,TEAM_A,7.234,9.345,0.0,,,False
9963,332.432,P08,TEAM_B,21.022,4.252,0.0,,,False
9965,332.499,P07,TEAM_B,16.093,18.24,0.0,,,False
9966,332.532,P04,TEAM_A,6.511,9.521,0.0,,,False
9975,332.832,P08,TEAM_B,20.744,4.141,0.0,,,False
9977,332.899,P07,TEAM_B,15.767,17.737,0.0,,,False
9978,332.933,P04,TEAM_A,6.003,9.735,0.0,,,False
9987,333.233,P08,TEAM_B,20.569,3.964,0.0,,,False
9989,333.3,P07,TEAM_B,15.681,17.674,0.0,,,True
9990,333.333,P04,TEAM_A,5.922,9.67,0.0,,,False
9999,333.633,P08,TEAM_B,20.567,3.574,0.0,,,False
10001,333.7,P07,TEAM_B,15.916,16.764,0.0,,,True
10002,333.733,P04,TEAM_A,5.501,9.505,0.0,,,False
10011,334.034,P08,TEAM_B,20.54,3.579,0.0,,,False
10013,334.1,P07,TEAM_B,16.283,16.232,0.0,,,False
10014,334.134,P04,TEAM_A,4.968,9.472,2.861,,,False
10023,334.434,P08,TEAM_B,20.686,3.609,0.0,,,False
10025,334.501,P07,TEAM_B,16.704,15.77,0.0,,,False
10027,334.568,P04,TEAM_A,4.762,9.343,0.0,,,False
10035,334.834,P08,TEAM_B,20.993,3.637,0.0,,,False
